Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1663,13:13:53.5304,T,-1.480514,0.8167261,-1.375513,0.08012204,-0.9959795,-0.01378422,0.03762005,350.8765,184.4814,178.0564
1664,13:13:53.5414,H,-1.469938,1.01923,-1.187048,-0.9998227,0.01110117,-0.005780657,-0.01407196,358.7187,0.6445708,1.6055
1664,13:13:53.5414,T,-1.480585,0.8167486,-1.375513,0.08022425,-0.9959709,-0.01380906,0.03762242,350.8649,184.4821,178.0531
1665,13:13:53.5524,H,-1.469977,1.01921,-1.187025,-0.9998211,0.01103898,-0.0059136,-0.01417396,358.7256,0.6597756,1.617059
1665,13:13:53.5524,T,-1.48062,0.8169112,-1.375617,0.08005933,-0.9959807,-0.01381607,0.03771203,350.884,184.4921,178.0522
1666,13:13:53.5634,H,-1.469981,1.019163,-1.187022,-0.9998214,0.01088139,-0.005967849,-0.01425778,358.7435,0.6661399,1.626697
1666,13:13:53.5634,T,-1.480677,0.8169438,-1.375641,0.07995876,-0.9959852,-0.01380528,0.03780831,350.8957,184.5029,178.0531
1667,13:13:53.5743,H,-1.469993,1.01912,-1.187036,-0.9998226,0.0107323,-0.005964033,-0.01428324,358.7605,0.6659114,1.629715
1667,13:13:53.5743,T,-1.480832,0.8169883,-1.375755,0.07973948,-0.9959904,-0.01397425,0.03807165,350.9222,184.5343,178.0322
1668,13:13:53.5853,H,-1.469963,1.019035,-1.187035,-0.9998211,0.01045725,-0.006305787,-0.0144486,358.7914,0.7053214,1.648429
1668,13:13:53.5853,T,-1.480799,0.8169415,-1.375751,0.07969312,-0.9959866,-0.01404551,0.03824075,350.9282,184.5544,178.0226
1669,13:13:53.5963,H,-1.469925,1.019016,-1.187088,-0.9998222,0.01014856,-0.006556828,-0.0144803,358.8263,0.7345579,1.651975
1669,13:13:53.5963,T,-1.48089,0.8169458,-1.375793,0.07961138,-0.9959803,-0.0141333,0.03854466,350.9386,184.5902,178.0101
